prefix,rate
1305972,0.00411
1305973,0.00269
1305974,0.00324
1305975,0.00342
1305977,0.00273
1305978,0.00217
1305979,0.00411
1305981,0.00322
1305982,0.00266
1305983,0.00424
1305984,0.00376
1305985,0.00321
1305986,0.00345
1305987,0.00411
1305988,0.00477
1305989,0.00399
1305992,0.00354
1305993,0.00306
1305994,0.003
1305995,0.0029
1305996,0.0039
1305997,0.0039
1305998,0.00321
1305999,0.00322
1306131,0.21033
1306200,0.0048
1306201,0.00477
1306202,0.00486
1306203,0.00482
1306205,0.00489
1306206,0.00476
1306207,0.0048
1306208,0.00452
1306209,0.00484
1306210,0.00504
1306212,0.00468
1306213,0.00467
1306214,0.00463
1306215,0.00507
1306216,0.00482
1306217,0.00467
1306218,0.00475
1306219,0.00456
1306220,0.00515
1306221,0.00499
1306222,0.00487
1306223,0.00474
1306224,0.0048
1306225,0.00497
1306226,0.00457
1306227,0.0048
1306228,0.00525
1306229,0.00504
1306230,0.00497
1306231,0.00486
1306232,0.00499
1306233,0.00486
1306234,0.00496
1306235,0.00482
1306236,0.00489
1306237,0.00481
1306238,0.00487
1306239,0.00481
1306240,0.00482
1306241,0.0047
1306242,0.00468
1306243,0.00476
1306244,0.00488
1306245,0.00475
1306246,0.00482
1306247,0.00471
1306248,0.00507
1306249,0.00505
1306250,0.0048
1306251,0.0045
1306252,0.00479
1306253,0.00481
1306254,0.00497
1306255,0.00473
1306256,0.00501
1306257,0.00486
1306258,0.0047
1306259,0.0048
1306260,0.00484
1306261,0.00465
1306262,0.00467
1306263,0.00484
1306264,0.00481
1306265,0.00475
1306266,0.00482
1306267,0.00482
1306268,0.00483
1306269,0.00473
1306270,0.00496
1306271,0.00466
1306272,0.00482
1306273,0.00484
1306274,0.00479
1306275,0.00482
1306276,0.00502
1306277,0.0048
1306278,0.00503
1306279,0.0047
1306280,0.0048
1306281,0.00477
1306282,0.00475
1306283,0.00475
1306284,0.00481
1306285,0.00475
1306286,0.00479
1306287,0.00486
1306288,0.0051
1306289,0.0047
1306290,0.00486
1306291,0.00483
1306292,0.00484
1306293,0.00481
1306294,0.00501
1306295,0.00481
1306296,0.0048
1306297,0.00514
1306298,0.00473
1306299,0.00495
1306300,0.00462
1306301,0.00479
1306302,0.00462
1306303,0.00472
1306304,0.0048
1306305,0.00485
1306307,0.00475
1306308,0.00496
1306309,0.00468
1306312,0.00485
1306313,0.0052
1306314,0.00509
1306315,0.00504
1306316,0.00465
1306317,0.00481
1306318,0.00464
1306319,0.00461
1306320,0.00489
1306321,0.00481
1306322,0.00475
1306323,0.0048
1306324,0.00475
1306325,0.0047
1306326,0.00458
1306327,0.00486
1306328,0.00484
1306329,0.00497
1306330,0.00482
1306331,0.00468
1306332,0.00481
1306333,0.00484
1306334,0.00498
1306335,0.00475
1306336,0.00478
1306337,0.00501
1306338,0.00482
1306339,0.00468
1306340,0.00476
1306341,0.00473
1306342,0.00491
1306343,0.00502
1306344,0.00484
1306345,0.00465
1306346,0.00466
1306347,0.00485
1306348,0.00443
1306349,0.00504
1306350,0.00477
1306351,0.00458
1306352,0.00468
1306353,0.00477
1306354,0.00471
1306355,0.0048
1306356,0.00482
1306357,0.00469
1306358,0.0048
1306359,0.00513
1306360,0.00468
1306361,0.00471
1306362,0.00485
1306363,0.00475
1306364,0.00479
1306365,0.00486
1306366,0.00475
1306367,0.00486
1306368,0.0048
1306369,0.00489
1306370,0.00468
1306371,0.00487
1306372,0.00488
1306373,0.00481
1306374,0.005
1306375,0.0048
1306376,0.00484
1306377,0.00475
1306378,0.00489
1306379,0.00481
1306380,0.00487
1306381,0.00476
1306382,0.00493
1306383,0.00479
1306384,0.00497
1306385,0.00452
1306386,0.00504
1306387,0.00462
1306388,0.0048
1306389,0.00482
1306390,0.00512
1306391,0.00465
1306392,0.00465
1306393,0.0048
1306394,0.00476
1306395,0.00475
1306396,0.0048
1306397,0.0048
1306398,0.00509
1306399,0.00457
1306400,0.00458
1306401,0.00468
1306402,0.00462
1306403,0.00573
1306404,0.00476
1306405,0.00462
1306406,0.0046
1306407,0.00458
1306408,0.0047
1306409,0.00456
1306410,0.00452
1306412,0.00445
1306413,0.00463
1306414,0.00452
1306415,0.00501
1306416,0.00451
1306417,0.00496
1306418,0.00467
1306419,0.00462
1306420,0.00475
1306421,0.0048
1306422,0.00475
1306423,0.00487
1306424,0.00475
1306425,0.00494
1306426,0.00486
1306427,0.00482
1306428,0.0048
1306429,0.0047
1306430,0.00475
1306432,0.00479
1306433,0.00484
1306434,0.00481
1306435,0.00477
1306436,0.00466
1306437,0.00475
1306438,0.00475
1306439,0.00503
1306440,0.00463
1306441,0.00499
1306442,0.00491
1306443,0.00488
1306444,0.00481
1306445,0.00497
1306446,0.00507
1306447,0.00484
1306448,0.00482
1306449,0.00475
1306450,0.005
1306451,0.00458
1306452,0.00484
1306453,0.00503
1306454,0.00484
1306455,0.00475
1306456,0.00483
1306457,0.00486
1306458,0.00497
1306459,0.00478
1306460,0.00503
1306461,0.00489
1306462,0.0047
1306463,0.0051
1306464,0.00477
1306465,0.00488
1306466,0.00475
1306467,0.005
1306468,0.0049
1306469,0.00511
1306470,0.00468
1306471,0.00481
1306472,0.00476
1306473,0.00475
1306475,0.00468
1306476,0.00497
1306477,0.00498
1306478,0.00482
1306479,0.00473
1306480,0.00491
1306481,0.00491
1306482,0.00496
1306483,0.00484
1306484,0.00477
1306485,0.00481
1306486,0.0049
1306487,0.0048
1306488,0.00486
1306489,0.00484
1306490,0.00489
1306491,0.00483
1306492,0.00479
1306493,0.00492
1306494,0.00476
1306495,0.00468
1306496,0.00473
1306497,0.00486
1306498,0.00475
1306499,0.00475
1306500,0.00485
1306501,0.00483
1306502,0.00474
1306503,0.00463
1306504,0.0048
1306505,0.00462
1306506,0.00471
1306507,0.00482
1306508,0.00477
1306509,0.00462
1306510,0.00446
1306512,0.00456
1306513,0.00481
1306514,0.00504
1306515,0.00473
1306516,0.00475
1306517,0.00479
1306518,0.00482
1306519,0.00485
1306520,0.00475
1306521,0.00457
1306522,0.0051
1306523,0.00454
1306524,0.00486
1306525,0.005
1306526,0.00468
1306527,0.00488
1306528,0.00486
1306529,0.00478
1306530,0.00488
1306531,0.00468
1306532,0.00479
1306533,0.00477
1306534,0.00485
1306535,0.00499
1306536,0.00476
1306537,0.00477
1306538,0.00477
1306539,0.00468
1306540,0.00471
1306541,0.00476
1306542,0.00486
1306543,0.00508
1306544,0.00475
1306545,0.005
1306546,0.00512
1306547,0.00484
1306548,0.00481
1306549,0.00486
1306550,0.00488
1306551,0.00464
1306552,0.00491
1306553,0.00491
1306554,0.00497
1306556,0.0048
1306557,0.00479
1306558,0.00479
1306559,0.00476
1306560,0.00491
1306561,0.0045
1306562,0.00468
1306563,0.0049
1306564,0.00474
1306565,0.00495
1306566,0.00474
1306567,0.00502
1306569,0.00496
1306570,0.00472
1306571,0.0048
1306572,0.00464
1306573,0.00476
1306574,0.00487
1306575,0.0048
1306576,0.00477
1306577,0.00482
1306578,0.0048
1306579,0.00475
1306580,0.0048
1306581,0.00454
1306582,0.00486
1306583,0.00475
1306584,0.00495
1306585,0.00498
1306586,0.00506
1306587,0.00484
1306588,0.00485
1306589,0.00465
1306590,0.00468
1306591,0.00418
1306592,0.00481
1306593,0.00475
1306594,0.00484
1306595,0.00486
1306596,0.00474
1306597,0.00475
1306598,0.00468
1306599,0.00503
1306600,0.00471
1306601,0.00491
1306602,0.0048
1306603,0.0048
1306604,0.00493
1306605,0.00487
1306606,0.00475
1306607,0.0049
1306608,0.00493
1306609,0.00477
1306612,0.00454
1306613,0.0049
1306614,0.00468
1306615,0.0048
1306616,0.0048
1306617,0.00497
1306618,0.00468
1306619,0.00475
1306620,0.00491
1306621,0.00486
1306622,0.00479
1306623,0.00475
1306624,0.00487
1306625,0.00502
1306626,0.00478
1306627,0.00475
1306628,0.00496
1306629,0.00475
1306630,0.00482
1306631,0.00504
1306632,0.00504
1306633,0.00476
1306634,0.00529
1306635,0.0049
1306636,0.00491
1306637,0.00481
1306638,0.00475
1306640,0.00482
1306641,0.00468
1306642,0.00497
1306643,0.0048
1306644,0.00456
1306645,0.00493
1306646,0.00477
1306647,0.00492
1306648,0.00477
1306649,0.00497
1306650,0.00473
1306651,0.00475
1306652,0.00466
1306653,0.00486
1306654,0.0048
1306655,0.00479
1306656,0.00479
1306657,0.00477
1306658,0.00479
1306659,0.00473
1306660,0.00483
1306661,0.00506
1306662,0.00503
1306663,0.00478
1306664,0.00508
1306665,0.00489
1306666,0.00475
1306667,0.00501
1306668,0.00505
1306669,0.00479
1306670,0.00475
1306671,0.0048
1306672,0.00482
1306673,0.00465
1306674,0.0048
1306675,0.00486
1306676,0.00444
1306677,0.00489
1306678,0.00487
1306679,0.00475
1306680,0.0046
1306681,0.00487
1306682,0.00498
1306683,0.00515
1306684,0.00474
1306685,0.0048
1306686,0.00493
1306687,0.00457
1306688,0.00486
1306689,0.0048
1306690,0.00503
1306691,0.00479
1306692,0.00514
1306693,0.00515
1306694,0.00488
1306695,0.00495
1306696,0.00486
1306697,0.00482
1306698,0.00477
1306699,0.00491
1306700,0.00474
1306701,0.0046
1306702,0.00463
1306703,0.00487
1306704,0.00482
1306705,0.00462
1306706,0.0048
1306707,0.00482
1306708,0.00497
1306709,0.00463
1306710,0.00461
1306712,0.0048
1306713,0.00487
1306714,0.00442
1306715,0.00493
1306716,0.00497
1306717,0.00486
1306718,0.00484
1306719,0.00462
1306720,0.0046
1306721,0.00486
1306722,0.00482
1306723,0.00486
1306724,0.00502
1306725,0.00477
1306726,0.00497
1306727,0.00475
1306728,0.00483
1306729,0.00477
1306730,0.00496
1306731,0.00499
1306732,0.0047
1306733,0.00469
1306734,0.00494
1306735,0.00482
1306736,0.00477
1306737,0.00477
1306738,0.00471
1306739,0.00482
1306740,0.00497
1306741,0.00497
1306742,0.00479
1306743,0.00482
1306744,0.00488
1306745,0.00514
1306746,0.00496
1306747,0.00482
1306748,0.00479
1306749,0.00477
1306750,0.00491
1306751,0.0048
1306752,0.00508
1306753,0.00482
1306754,0.00513
1306755,0.0048
1306756,0.00479
1306757,0.00499
1306758,0.00479
1306759,0.00486
1306760,0.0049
1306761,0.00466
1306762,0.00483
1306763,0.0051
1306764,0.005
1306765,0.00486
1306766,0.00491
1306767,0.00479
1306768,0.00486
1306769,0.00504
1306770,0.00482
1306771,0.00493
1306772,0.00424
1306773,0.00492
1306774,0.00493
1306775,0.00481
1306776,0.0047
1306777,0.00474
1306778,0.00488
1306779,0.00475
1306780,0.00501
1306781,0.00498
1306782,0.00499
1306783,0.00549
1306784,0.0048
1306785,0.00475
1306786,0.00486
1306787,0.00473
1306788,0.00476
1306789,0.00519
1306790,0.00505
1306791,0.00455
1306792,0.00482
1306793,0.00477
1306794,0.00487
1306795,0.00482
1306796,0.00475
1306797,0.00455
1306798,0.00465
1306799,0.00491
1306800,0.00483
1306801,0.00492
1306802,0.00472
1306803,0.00483
1306804,0.00463
1306805,0.00479
1306806,0.0046
1306807,0.00492
1306808,0.00475
1306809,0.00462
1306812,0.00473
1306813,0.00477
1306814,0.00496
1306815,0.00484
1306816,0.00458
1306817,0.00461
1306818,0.00456
1306819,0.00512
1306820,0.00482
1306821,0.00486
1306822,0.00502
1306823,0.00486
1306824,0.00475
1306825,0.0051
1306826,0.0048
1306827,0.00475
1306828,0.00482
1306829,0.00496
1306830,0.00498
1306831,0.00492
1306832,0.00481
1306833,0.00486
1306834,0.00497
1306835,0.00477
1306836,0.00467
1306837,0.00496
1306838,0.00482
1306839,0.00499
1306840,0.00473
1306841,0.00475
1306842,0.00489
1306843,0.00486
1306844,0.00452
1306845,0.00507
1306846,0.00475
1306847,0.00487
1306848,0.00482
1306849,0.00476
1306850,0.00491
1306852,0.00467
1306853,0.00457
1306854,0.00475
1306855,0.00488
1306856,0.00457
1306857,0.0046
1306858,0.00486
1306859,0.00484
1306860,0.00449
1306861,0.00492
1306862,0.00508
1306863,0.00464
1306864,0.00492
1306865,0.00502
1306866,0.00461
1306867,0.00497
1306868,0.00484
1306869,0.00488
1306870,0.00475
1306872,0.00478
1306873,0.00505
1306874,0.00489
1306875,0.00462
1306876,0.00482
1306877,0.00481
1306878,0.00457
1306879,0.00462
1306880,0.00476
1306881,0.00462
1306882,0.00497
1306883,0.00482
1306884,0.0048
1306885,0.00478
1306886,0.00488
1306887,0.00483
1306888,0.00497
1306889,0.00464
1306890,0.00476
1306891,0.0048
1306892,0.00471
1306893,0.00482
1306894,0.00477
1306895,0.00468
1306896,0.00483
1306897,0.00468
1306898,0.00481
1306899,0.00462
1306900,0.00472
1306901,0.00496
1306902,0.00463
1306903,0.00477
1306904,0.00497
1306905,0.00455
1306906,0.00486
1306907,0.00479
1306908,0.00473
1306909,0.00468
1306910,0.00498
1306912,0.00504
1306913,0.00482
1306914,0.00482
1306915,0.005
1306916,0.00473
1306917,0.00462
1306918,0.00481
1306919,0.00461
1306920,0.00468
1306921,0.00482
1306922,0.00515
1306923,0.00481
1306924,0.00507
1306925,0.00476
1306926,0.00463
1306927,0.00466
1306928,0.00475
1306929,0.00512
1306930,0.00486
1306931,0.00504
1306932,0.00475
1306933,0.00499
1306934,0.005
1306935,0.00477
1306936,0.00463
1306937,0.00515
1306938,0.00482
1306939,0.00475
1306940,0.00486
1306941,0.00496
1306943,0.00477
1306944,0.0048
1306945,0.00489
1306946,0.00485
1306947,0.00475
1306948,0.00486
1306949,0.00507
1306951,0.00483
1306952,0.00524
1306953,0.00491
1306954,0.00475
1306955,0.00524
1306956,0.00482
1306957,0.0047
1306960,0.00499
1306961,0.00493
1306962,0.00506
1306963,0.00482
1306964,0.00462
1306965,0.00487
1306966,0.00487
1306967,0.00482
1306968,0.00475
1306969,0.00478
1306970,0.0051
1306971,0.00531
1306972,0.00494
1306973,0.00487
1306974,0.00481
1306975,0.00486
1306977,0.00462
1306978,0.005
1306979,0.00503
1306980,0.00514
1306981,0.00475
1306982,0.00492
1306983,0.00501
1306984,0.00481
1306985,0.00462
1306986,0.00486
1306987,0.00482
1306988,0.00485
1306989,0.00478
1306990,0.00471
1306991,0.00462
1306992,0.00474
1306993,0.00483
1306994,0.00479
1306995,0.00472
1306996,0.00462
1306997,0.00484
1306998,0.00456
1306999,0.00471
1307200,0.00217
1307201,0.00279
1307202,0.00358
1307203,0.00298
1307204,0.004
1307205,0.00241
1307206,0.00324
1307207,0.00536
1307209,0.00194
1307210,0.00422
1307212,0.00215
1307213,0.00218
1307214,0.00224
1307215,0.00324
1307216,0.00333
1307217,0.00363
1307218,0.00388
1307219,0.00285
1307220,0.00348
1307221,0.003
1307222,0.00214
1307223,0.00215
1307224,0.00228
1307225,0.00732
1307226,0.00311
1307227,0.00334
1307228,0.00288
1307229,0.00402
1307230,0.00407
1307231,0.00228
1307232,0.00288
1307233,0.00269
1307234,0.00302
1307235,0.00295
1307236,0.00429
1307237,0.003
1307238,0.00354
1307239,0.00382
1307240,0.00206
1307241,0.00348
1307242,0.00268
1307243,0.00394
1307244,0.00591
1307245,0.01087
1307246,0.01056
1307247,0.00381
1307248,0.00216
1307249,0.00292
1307250,0.00228
1307251,0.00222
1307252,0.00442
1307253,0.00295
1307254,0.00223
1307255,0.00337
1307256,0.00303
1307257,0.00222
1307258,0.00234
1307259,0.00219
1307260,0.00456
1307261,0.00292
1307262,0.00221
1307263,0.0031
1307264,0.00474
1307265,0.00291
1307266,0.00296
1307267,0.0037
1307268,0.00283
1307269,0.00216
1307270,0.00427
1307271,0.00218
1307272,0.0022
1307273,0.00366
1307274,0.00314
1307275,0.00204
1307276,0.00379
1307277,0.00226
1307278,0.00218
1307279,0.01133
1307280,0.0038
1307281,0.00224
1307282,0.0021
1307283,0.0058
1307284,0.00439
1307285,0.00632
1307286,0.00213
1307287,0.00206
1307288,0.00215
1307290,0.0036
1307292,0.01074
1307296,0.00388
1307297,0.00437
1307298,0.00228
1307299,0.00366
1307300,0.00514
1307302,0.00424
1307303,0.00423
1307304,0.00605
1307306,0.43095
1307309,0.00434
1307310,0.00467
1307312,0.0032
1307313,0.00216
1307314,0.00322
1307315,0.00496
1307316,0.00504
1307317,0.00438
1307318,0.0137
1307319,0.00606
1307320,0.00433
1307321,0.00218
1307322,0.00283
1307323,0.00532
1307324,0.00303
1307325,0.01084
1307326,0.01301
1307327,0.01145
1307328,0.00276
1307329,0.00466
1307330,0.00489
1307331,0.002
1307332,0.003
1307333,0.00522
1307334,0.00306
1307335,0.00291
1307336,0.00537
1307337,0.0052
1307338,0.00213
1307339,0.00433
1307340,0.00216
1307341,0.01184
1307342,0.00313
1307343,0.00211
1307344,0.00222
1307345,0.00409
1307347,0.01394
1307348,0.01094
1307349,0.00215
1307350,0.00459
1307351,0.00383
1307352,0.00275
1307353,0.01109
1307354,0.00462
1307355,0.00607
1307356,0.00963
1307358,0.003
1307359,0.00222
1307360,0.00479
1307362,0.00299
1307363,0.00284
1307364,0.00317
1307365,0.00391
1307366,0.00948
1307367,0.0035
1307368,0.00654
1307369,0.00491
1307370,0.00188
1307371,0.00226
1307372,0.00774
1307373,0.00532
1307375,0.01096
1307377,0.00437
1307378,0.01178
1307379,0.00368
1307380,0.00426
1307382,0.00277
1307383,0.0104
1307386,0.00933
1307388,0.00352
1307389,0.00233
1307390,0.00433
1307391,0.00344
1307392,0.00226
1307399,0.00217
1307400,0.00399
1307401,0.00286
1307404,0.00353
1307407,0.01092
1307409,0.00326
1307413,0.00393
1307414,0.00419
1307417,0.004
1307421,0.00225
1307422,0.00981
1307425,0.00868
1307426,0.00471
1307429,0.00311
1307431,0.00228
1307432,0.00252
1307433,0.00293
1307436,0.00298
1307437,0.01187
1307438,0.00226
1307439,0.0022
1307440,0.00538
1307441,0.00207
1307443,0.00342
1307444,0.00838
1307445,0.02323
1307447,0.00217
1307448,0.00227
1307450,0.00467
1307455,0.01318
1307456,0.00454
1307457,0.01189
1307459,0.00245
1307460,0.00214
1307461,0.00215
1307462,0.0022
1307463,0.00219
1307464,0.003
1307465,0.01112
1307466,0.00201
1307467,0.01199
1307468,0.01114
1307469,0.00945
1307472,0.00307
1307473,0.00295
1307475,0.00311
1307477,0.00434
1307480,0.00323
1307481,0.0038
1307486,0.0109
1307487,0.00217
1307488,0.00308
1307489,0.00452
1307497,0.01214
1307500,0.01097
1307509,0.00313
1307514,0.00493
1307520,0.004
1307522,0.00397
1307527,0.00301
1307529,0.00329
1307532,0.00328
1307533,0.00199
1307534,0.00314
1307537,0.00361
1307540,0.00424
1307541,0.00379
1307543,0.00301
1307544,0.01146
1307545,0.00249
1307547,0.01134
1307548,0.0089
1307549,0.00522
1307554,0.00382
1307556,0.02323
1307567,0.00424
1307568,0.00947
1307575,0.00221
1307576,0.01097
1307577,0.00292
1307578,0.00293
1307586,0.00658
1307587,0.00297
1307600,0.00374
1307620,0.0022
1307621,0.00225
1307622,0.00418
1307624,0.00323
1307629,0.00355
1307630,0.0023
1307631,0.00225
1307632,0.00289
1307633,0.00258
1307634,0.00276
1307635,0.00305
1307637,0.00281
1307638,0.0029
1307640,0.00388
1307643,0.00277
1307645,0.01156
1307649,0.01084
1307650,0.00348
1307654,0.00656
1307655,0.00293
1307656,0.00413
1307660,0.00369
1307663,0.00987
1307664,0.00946
1307666,0.00367
1307670,0.00211
1307672,0.003
1307673,0.00303
1307674,0.00285
1307675,0.00798
1307677,0.00201
1307679,0.00214
1307680,0.00371
1307681,0.00911
1307682,0.00285
1307683,0.00296
1307684,0.00279
1307685,0.00283
1307686,0.00291
1307687,0.00288
1307688,0.00283
1307689,0.00223
1307690,0.00209
1307696,0.00342
1307699,0.00208
1307701,0.00415
1307702,0.004
1307703,0.00467
1307704,0.00394
1307705,0.00428
1307706,0.00422
1307707,0.0043
1307708,0.00467
1307709,0.00451
1307710,0.00457
1307712,0.00437
1307713,0.00446
1307714,0.00411
1307715,0.00461
1307716,0.00389
1307717,0.00423
1307718,0.00421
1307719,0.00381
1307720,0.00341
1307721,0.00269
1307722,0.00416
1307723,0.00459
1307724,0.00411
1307727,0.0044
1307728,0.00413
1307730,0.00422
1307731,0.00383
1307732,0.00288
1307733,0.00294
1307734,0.00302
1307735,0.00298
1307736,0.00552
1307737,0.00589
1307738,0.01057
1307739,0.00293
1307740,0.00389
1307741,0.00393
1307742,0.00283
1307744,0.00428
1307745,0.00269
1307746,0.01357
1307747,0.00427
1307749,0.00429
1307750,0.00597
1307751,0.00387
1307752,0.00217
1307754,0.00296
1307755,0.00279
1307756,0.01209
1307757,0.00323
1307758,0.0054
1307759,0.00392
1307760,0.00204
1307761,0.00369
1307762,0.00884
1307763,0.00228
1307764,0.00703
1307765,0.00848
1307766,0.00277
1307770,0.02442
1307771,0.00236
1307772,0.00255
1307773,0.00258
1307774,0.00456
1307775,0.00251
1307776,0.00355
1307777,0.00248
1307778,0.00289
1307779,0.00429
1307780,0.00434
1307782,0.01163
1307783,0.00276
1307785,0.00434
1307786,0.01101
1307787,0.0124
1307788,0.00316
1307789,0.00284
1307790,0.00381
1307797,0.00363
1307798,0.00387
1307799,0.00469
1307800,0.00398
1307823,0.00295
1307828,0.00271
1307829,0.00306
1307834,0.00323
1307836,0.00341
1307837,0.00311
1307840,0.00202
1307849,0.00274
1307850,0.00447
1307851,0.00214
1307854,0.00896
1307855,0.00287
1307856,0.003
1307857,0.00279
1307858,0.00419
1307859,0.00332
1307864,0.01457
1307867,0.00912
1307868,0.00957
1307870,0.00428
1307871,0.00226
1307872,0.0027
1307874,0.01138
1307875,0.00296
1307876,0.00971
1307877,0.00301
1307878,0.00622
1307880,0.00364
1307881,0.00866
1307883,0.00741
1307884,0.00434
1307885,0.00614
1307886,0.00295
1307887,0.00346
1307888,0.00287
1307890,0.00447
1307896,0.00297
1307899,0.00378
1307900,0.0095
1307920,0.00338
1307921,0.0023
1307922,0.00312
1307939,0.00289
1307941,0.00219
1307949,0.00201
1307977,0.00407
1307995,0.00284
1307996,0.00234
1307999,0.00285
1308200,0.00324
1308201,0.00205
1308202,0.00203
1308203,0.00565
1308204,0.00324
1308205,0.00323
1308206,0.00322
1308207,0.00312
1308208,0.00324
1308209,0.00319
1308210,0.00317
1308212,0.00206
1308213,0.00319
1308214,0.00216
1308215,0.00223
1308216,0.00218
1308217,0.00211
1308218,0.00362
1308219,0.00213
1308220,0.00306
1308221,0.00424
1308222,0.00207
1308223,0.00202
1308224,0.0031
1308225,0.00345
1308226,0.01363
1308227,0.003
1308228,0.00985
1308229,0.00216
1308230,0.00303
1308231,0.00236
1308232,0.00994
1308233,0.00548
1308234,0.00569
1308235,0.00318
1308236,0.00549
1308237,0.00576
1308238,0.00526
1308239,0.00951
1308240,0.00301
1308241,0.00223
1308242,0.00324
1308243,0.00328
1308244,0.00212
1308245,0.01087
1308246,0.01185
